order_id,order_date,region,category,product,quantity,discount,revenue,profit,year,month,month_name,quarter,week,year_month,unit_price,profit_margin
CA-2015-153038,2015-12-18,South,Office Supplies,Envelopes,8,0.2,55.94,18.8784,2015,12,Dec,4,51,2015-12,6.99,18.88
CA-2015-153038,2015-12-18,South,Office Supplies,Labels,8,0.2,18.43,5.9904,2015,12,Dec,4,51,2015-12,2.3,5.99
CA-2015-153038,2015-12-18,South,Furniture,Furnishings,5,0.2,20.32,3.556,2015,12,Dec,4,51,2015-12,4.06,3.56
CA-2014-132227,2014-11-04,East,Office Supplies,Binders,4,0.2,52.06,18.8732,2014,11,Nov,4,45,2014-11,13.02,18.87
CA-2017-155824,2017-03-10,South,Office Supplies,Appliances,1,0.2,48.78,3.6588,2017,3,Mar,1,10,2017-03,48.78,3.66
CA-2017-155824,2017-03-10,South,Office Supplies,Binders,4,0.7,13.09,-10.0372,2017,3,Mar,1,10,2017-03,3.27,-10.04
CA-2016-129238,2016-01-31,West,Technology,Phones,1,0.2,109.59,8.2194,2016,1,Jan,1,4,2016-01,109.59,8.22
CA-2016-129238,2016-01-31,West,Office Supplies,Paper,5,0.0,56.7,27.783,2016,1,Jan,1,4,2016-01,11.34,27.78
CA-2017-159688,2017-05-07,West,Technology,Accessories,1,0.0,79.99,28.7964,2017,5,May,2,18,2017-05,79.99,28.8
CA-2016-136126,2016-05-24,South,Office Supplies,Supplies,5,0.0,69.5,20.155,2016,5,May,2,21,2016-05,13.9,20.16
CA-2016-136126,2016-05-24,South,Office Supplies,Paper,4,0.0,191.6,91.968,2016,5,May,2,21,2016-05,47.9,91.97
CA-2016-155033,2016-10-07,West,Office Supplies,Paper,2,0.0,10.56,5.0688,2016,10,Oct,4,40,2016-10,5.28,5.07
CA-2014-156006,2014-04-30,South,Technology,Accessories,3,0.0,47.79,16.2486,2014,4,Apr,2,18,2014-04,15.93,16.25
CA-2015-158659,2015-11-10,Central,Office Supplies,Storage,5,0.0,714.3,207.147,2015,11,Nov,4,46,2015-11,142.86,207.15
CA-2015-169796,2015-11-09,East,Technology,Machines,2,0.0,2321.9,1114.512,2015,11,Nov,4,46,2015-11,1160.95,1114.51
CA-2015-169796,2015-11-09,East,Office Supplies,Storage,3,0.0,17.94,3.0498,2015,11,Nov,4,46,2015-11,5.98,3.05
CA-2015-102876,2015-09-07,East,Office Supplies,Binders,1,0.7,9.52,-6.9828,2015,9,Sep,3,37,2015-09,9.52,-6.98
CA-2015-102876,2015-09-07,East,Technology,Phones,6,0.4,791.96,-131.994,2015,9,Sep,3,37,2015-09,131.99,-131.99
CA-2015-102876,2015-09-07,East,Office Supplies,Binders,3,0.7,4.92,-3.9384,2015,9,Sep,3,37,2015-09,1.64,-3.94
US-2017-139647,2017-05-11,West,Furniture,Bookcases,7,0.7,209.98,-356.9643,2017,5,May,2,19,2017-05,30.0,-356.96
US-2017-160465,2017-07-21,East,Office Supplies,Binders,3,0.7,33.93,-22.62,2017,7,Jul,3,29,2017-07,11.31,-22.62
US-2017-160465,2017-07-21,East,Office Supplies,Storage,7,0.2,222.32,25.011,2017,7,Jul,3,29,2017-07,31.76,25.01
US-2017-160465,2017-07-21,East,Technology,Phones,6,0.4,210.56,-52.641,2017,7,Jul,3,29,2017-07,35.09,-52.64
CA-2014-153850,2014-11-24,East,Furniture,Furnishings,7,0.2,35.17,9.6712,2014,11,Nov,4,48,2014-11,5.02,9.67
CA-2014-153850,2014-11-24,East,Technology,Phones,4,0.4,1502.38,-250.396,2014,11,Nov,4,48,2014-11,375.6,-250.4
CA-2014-127558,2014-11-15,West,Furniture,Furnishings,3,0.0,10.11,3.2352,2014,11,Nov,4,46,2014-11,3.37,3.24
CA-2014-127558,2014-11-15,West,Technology,Accessories,3,0.0,772.47,146.7693,2014,11,Nov,4,46,2014-11,257.49,146.77
CA-2014-127558,2014-11-15,West,Office Supplies,Supplies,2,0.0,20.46,5.3196,2014,11,Nov,4,46,2014-11,10.23,5.32
CA-2017-136511,2017-03-23,East,Office Supplies,Supplies,3,0.0,347.58,17.379,2017,3,Mar,1,12,2017-03,115.86,17.38
CA-2016-133795,2016-12-18,West,Technology,Accessories,2,0.0,72.64,21.792,2016,12,Dec,4,50,2016-12,36.32,21.79
CA-2016-133795,2016-12-18,West,Technology,Accessories,3,0.0,772.47,146.7693,2016,12,Dec,4,50,2016-12,257.49,146.77
CA-2016-133795,2016-12-18,West,Furniture,Furnishings,4,0.0,39.92,11.1776,2016,12,Dec,4,50,2016-12,9.98,11.18
US-2017-130953,2017-07-29,Central,Office Supplies,Binders,2,0.0,33.48,16.4052,2017,7,Jul,3,30,2017-07,16.74,16.41
US-2017-130953,2017-07-29,Central,Technology,Phones,3,0.0,461.97,133.9713,2017,7,Jul,3,30,2017-07,153.99,133.97
US-2017-130953,2017-07-29,Central,Office Supplies,Appliances,2,0.0,137.62,60.5528,2017,7,Jul,3,30,2017-07,68.81,60.55
US-2017-130953,2017-07-29,Central,Furniture,Chairs,3,0.0,302.67,72.6408,2017,7,Jul,3,30,2017-07,100.89,72.64
CA-2014-151792,2014-09-02,Central,Technology,Accessories,3,0.2,239.98,53.9946,2014,9,Sep,3,36,2014-09,79.99,53.99
CA-2017-139304,2017-01-29,West,Office Supplies,Art,3,0.0,8.34,2.1684,2017,1,Jan,1,4,2017-01,2.78,2.17
CA-2017-139304,2017-01-29,West,Office Supplies,Supplies,1,0.0,8.57,2.2282,2017,1,Jan,1,4,2017-01,8.57,2.23
CA-2017-139304,2017-01-29,West,Office Supplies,Binders,8,0.2,119.62,40.3704,2017,1,Jan,1,4,2017-01,14.95,40.37
CA-2016-155166,2016-12-26,East,Furniture,Chairs,3,0.0,212.94,25.5528,2016,12,Dec,4,52,2016-12,70.98,25.55
CA-2016-155166,2016-12-26,East,Office Supplies,Appliances,1,0.0,26.49,7.4172,2016,12,Dec,4,52,2016-12,26.49,7.42
CA-2015-103954,2015-08-09,Central,Furniture,Bookcases,5,0.0,687.4,48.118,2015,8,Aug,3,32,2015-08,137.48,48.12
CA-2014-169803,2014-04-06,West,Furniture,Tables,3,0.0,653.55,111.1035,2014,4,Apr,2,14,2014-04,217.85,111.1
CA-2014-169803,2014-04-06,West,Technology,Accessories,2,0.0,33.9,2.034,2014,4,Apr,2,14,2014-04,16.95,2.03
CA-2017-141719,2017-11-17,Central,Technology,Accessories,5,0.2,239.96,83.986,2017,11,Nov,4,46,2017-11,47.99,83.99
CA-2015-136469,2015-07-11,East,Furniture,Tables,4,0.3,199.84,-37.1124,2015,7,Jul,3,28,2015-07,49.96,-37.11
CA-2015-136469,2015-07-11,East,Technology,Phones,2,0.0,716.0,193.32,2015,7,Jul,3,28,2015-07,358.0,193.32
CA-2015-136469,2015-07-11,East,Office Supplies,Binders,7,0.0,221.06,103.8982,2015,7,Jul,3,28,2015-07,31.58,103.9
CA-2016-158694,2016-11-10,West,Office Supplies,Paper,3,0.0,67.71,32.5008,2016,11,Nov,4,45,2016-11,22.57,32.5
CA-2016-158694,2016-11-10,West,Office Supplies,Appliances,4,0.0,129.92,38.976,2016,11,Nov,4,45,2016-11,32.48,38.98
CA-2016-158694,2016-11-10,West,Furniture,Furnishings,9,0.0,467.46,191.6586,2016,11,Nov,4,45,2016-11,51.94,191.66
CA-2016-158694,2016-11-10,West,Office Supplies,Paper,5,0.0,61.4,28.858,2016,11,Nov,4,45,2016-11,12.28,28.86
CA-2016-158694,2016-11-10,West,Office Supplies,Storage,4,0.0,720.76,187.3976,2016,11,Nov,4,45,2016-11,180.19,187.4
CA-2016-158694,2016-11-10,West,Office Supplies,Binders,3,0.2,5.18,1.8144,2016,11,Nov,4,45,2016-11,1.73,1.81
CA-2016-158694,2016-11-10,West,Office Supplies,Art,5,0.0,14.7,3.969,2016,11,Nov,4,45,2016-11,2.94,3.97
US-2014-104759,2014-03-31,Central,Office Supplies,Binders,7,0.8,8.13,-13.8278,2014,3,Mar,1,14,2014-03,1.16,-13.83
US-2014-104759,2014-03-31,Central,Technology,Accessories,2,0.2,79.98,13.9972,2014,3,Mar,1,14,2014-03,39.99,14.0
CA-2015-150511,2015-09-18,West,Office Supplies,Paper,2,0.0,18.54,8.7138,2015,9,Sep,3,38,2015-09,9.27,8.71
CA-2015-134922,2015-11-07,East,Office Supplies,Envelopes,2,0.2,24.4,7.93,2015,11,Nov,4,45,2015-11,12.2,7.93
US-2017-120607,2017-05-19,South,Office Supplies,Paper,4,0.0,195.64,91.9508,2017,5,May,2,20,2017-05,48.91,91.95
CA-2015-141243,2015-01-03,Central,Technology,Accessories,5,0.2,398.4,84.66,2015,1,Jan,1,1,2015-01,79.68,84.66
CA-2015-141243,2015-01-03,Central,Office Supplies,Art,3,0.2,7.06,0.7938,2015,1,Jan,1,1,2015-01,2.35,0.79
CA-2015-141243,2015-01-03,Central,Furniture,Bookcases,9,0.32,1352.4,-437.5404,2015,1,Jan,1,1,2015-01,150.27,-437.54
CA-2015-162166,2015-09-08,West,Office Supplies,Paper,5,0.0,26.4,11.88,2015,9,Sep,3,37,2015-09,5.28,11.88
CA-2015-162166,2015-09-08,West,Office Supplies,Storage,6,0.0,41.88,0.8376,2015,9,Sep,3,37,2015-09,6.98,0.84
CA-2016-120796,2016-04-03,East,Office Supplies,Binders,9,0.7,99.85,-83.205,2016,4,Apr,2,13,2016-04,11.09,-83.2
CA-2016-109722,2016-12-05,South,Technology,Phones,2,0.0,699.98,195.9944,2016,12,Dec,4,49,2016-12,349.99,195.99
CA-2016-109722,2016-12-05,South,Office Supplies,Storage,9,0.0,584.82,70.1784,2016,12,Dec,4,49,2016-12,64.98,70.18
CA-2015-136798,2015-05-08,Central,Office Supplies,Binders,2,0.0,43.98,21.99,2015,5,May,2,19,2015-05,21.99,21.99
CA-2015-136798,2015-05-08,Central,Technology,Phones,3,0.0,377.97,105.8316,2015,5,May,2,19,2015-05,125.99,105.83
CA-2015-136798,2015-05-08,Central,Furniture,Furnishings,3,0.0,123.96,11.1564,2015,5,May,2,19,2015-05,41.32,11.16
CA-2017-122196,2017-09-22,East,Technology,Phones,2,0.0,391.98,113.6742,2017,9,Sep,3,38,2017-09,195.99,113.67
CA-2017-142090,2017-11-30,South,Technology,Accessories,3,0.2,383.98,81.5949,2017,11,Nov,4,48,2017-11,127.99,81.59
CA-2017-142090,2017-11-30,South,Furniture,Tables,7,0.4,1781.68,-653.2834,2017,11,Nov,4,48,2017-11,254.53,-653.28
CA-2017-160934,2017-01-15,West,Office Supplies,Art,5,0.0,21.4,6.206,2017,1,Jan,1,2,2017-01,4.28,6.21
CA-2014-124478,2014-08-08,Central,Technology,Copiers,1,0.0,549.99,274.995,2014,8,Aug,3,32,2014-08,549.99,275.0
CA-2014-124478,2014-08-08,Central,Office Supplies,Appliances,3,0.1,167.54,37.23,2014,8,Aug,3,32,2014-08,55.85,37.23
CA-2014-124478,2014-08-08,Central,Office Supplies,Envelopes,3,0.0,38.34,17.253,2014,8,Aug,3,32,2014-08,12.78,17.25
CA-2014-124478,2014-08-08,Central,Furniture,Furnishings,6,0.0,53.88,22.6296,2014,8,Aug,3,32,2014-08,8.98,22.63
CA-2014-124478,2014-08-08,Central,Technology,Phones,2,0.0,299.98,83.9944,2014,8,Aug,3,32,2014-08,149.99,83.99
CA-2015-145485,2015-11-05,West,Office Supplies,Storage,4,0.0,62.8,15.7,2015,11,Nov,4,45,2015-11,15.7,15.7
CA-2017-151071,2017-04-25,West,Office Supplies,Binders,2,0.2,13.9,4.5188,2017,4,Apr,2,17,2017-04,6.95,4.52
CA-2014-134572,2014-04-20,Central,Furniture,Tables,5,0.3,744.1,-95.67,2014,4,Apr,2,16,2014-04,148.82,-95.67
CA-2014-134572,2014-04-20,Central,Office Supplies,Storage,5,0.2,44.84,5.605,2014,4,Apr,2,16,2014-04,8.97,5.6
CA-2014-134572,2014-04-20,Central,Furniture,Tables,2,0.3,401.59,-131.951,2014,4,Apr,2,16,2014-04,200.8,-131.95
CA-2017-143217,2017-11-11,Central,Office Supplies,Binders,3,0.0,18.24,8.5728,2017,11,Nov,4,45,2017-11,6.08,8.57
US-2017-133312,2017-11-25,West,Furniture,Bookcases,3,0.15,359.5,-29.6058,2017,11,Nov,4,47,2017-11,119.83,-29.61
US-2017-133312,2017-11-25,West,Office Supplies,Storage,1,0.0,10.48,2.8296,2017,11,Nov,4,47,2017-11,10.48,2.83
US-2015-137533,2015-12-18,East,Office Supplies,Paper,4,0.2,20.74,7.2576,2015,12,Dec,4,51,2015-12,5.18,7.26
CA-2016-155138,2016-09-08,South,Technology,Accessories,4,0.2,35.17,8.3524,2016,9,Sep,3,36,2016-09,8.79,8.35
CA-2016-155138,2016-09-08,South,Office Supplies,Paper,3,0.2,64.7,23.4552,2016,9,Sep,3,36,2016-09,21.57,23.46
CA-2016-108350,2016-06-06,East,Office Supplies,Paper,4,0.0,105.52,48.5392,2016,6,Jun,2,23,2016-06,26.38,48.54
CA-2015-144302,2015-06-19,Central,Office Supplies,Binders,2,0.8,5.79,-9.5568,2015,6,Jun,2,25,2015-06,2.9,-9.56
CA-2015-109001,2015-03-05,East,Technology,Phones,7,0.4,466.16,-93.2316,2015,3,Mar,1,10,2015-03,66.59,-93.23
CA-2015-109001,2015-03-05,East,Technology,Accessories,1,0.2,10.31,-1.289,2015,3,Mar,1,10,2015-03,10.31,-1.29
CA-2015-109001,2015-03-05,East,Office Supplies,Binders,3,0.7,2.56,-1.7892,2015,3,Mar,1,10,2015-03,0.85,-1.79
CA-2017-132738,2017-08-04,West,Office Supplies,Paper,2,0.2,7.97,2.8884,2017,8,Aug,3,31,2017-08,3.98,2.89
CA-2017-132738,2017-08-04,West,Office Supplies,Envelopes,1,0.2,8.78,3.1842,2017,8,Aug,3,31,2017-08,8.78,3.18
CA-2017-156720,2017-12-30,West,Office Supplies,Fasteners,3,0.2,3.02,-0.6048,2017,12,Dec,4,52,2017-12,1.01,-0.6
CA-2015-119102,2015-05-23,East,Office Supplies,Storage,3,0.0,51.45,13.8915,2015,5,May,2,21,2015-05,17.15,13.89
US-2014-140452,2014-12-06,Central,Office Supplies,Appliances,4,0.8,14.02,-31.536,2014,12,Dec,4,49,2014-12,3.5,-31.54
US-2014-140452,2014-12-06,Central,Furniture,Tables,5,0.5,214.95,-120.372,2014,12,Dec,4,49,2014-12,42.99,-120.37
US-2014-140452,2014-12-06,Central,Technology,Phones,4,0.2,35.04,-7.008,2014,12,Dec,4,49,2014-12,8.76,-7.01
US-2014-140452,2014-12-06,Central,Furniture,Furnishings,3,0.6,10.78,-4.8492,2014,12,Dec,4,49,2014-12,3.59,-4.85
US-2014-140452,2014-12-06,Central,Office Supplies,Binders,2,0.8,4.6,-8.05,2014,12,Dec,4,49,2014-12,2.3,-8.05
US-2014-140452,2014-12-06,Central,Office Supplies,Storage,2,0.2,35.17,-8.3524,2014,12,Dec,4,49,2014-12,17.58,-8.35
CA-2015-141936,2015-08-07,West,Office Supplies,Binders,3,0.2,19.15,6.4638,2015,8,Aug,3,32,2015-08,6.38,6.46
CA-2014-158442,2014-03-17,Central,Office Supplies,Art,2,0.2,4.45,0.3336,2014,3,Mar,1,12,2014-03,2.22,0.33
CA-2014-158442,2014-03-17,Central,Office Supplies,Paper,1,0.2,5.18,1.8792,2014,3,Mar,1,12,2014-03,5.18,1.88
CA-2014-158442,2014-03-17,Central,Office Supplies,Paper,3,0.2,15.55,5.4432,2014,3,Mar,1,12,2014-03,5.18,5.44
CA-2015-167374,2015-03-26,East,Office Supplies,Paper,6,0.2,40.03,12.51,2015,3,Mar,1,13,2015-03,6.67,12.51
CA-2015-167374,2015-03-26,East,Technology,Accessories,3,0.2,16.78,5.0328,2015,3,Mar,1,13,2015-03,5.59,5.03
CA-2014-116568,2014-12-14,South,Furniture,Chairs,4,0.2,186.3,13.9728,2014,12,Dec,4,50,2014-12,46.58,13.97
CA-2015-147102,2015-09-19,South,Technology,Accessories,4,0.0,66.36,23.226,2015,9,Sep,3,38,2015-09,16.59,23.23
CA-2017-132213,2017-04-25,South,Office Supplies,Art,9,0.2,42.05,5.256,2017,4,Apr,2,17,2017-04,4.67,5.26
CA-2017-132213,2017-04-25,South,Office Supplies,Art,5,0.2,67.92,6.792,2017,4,Apr,2,17,2017-04,13.58,6.79
CA-2014-138450,2014-10-18,East,Office Supplies,Envelopes,6,0.2,52.51,19.692,2014,10,Oct,4,42,2014-10,8.75,19.69
CA-2014-138450,2014-10-18,East,Office Supplies,Storage,6,0.2,186.91,-35.046,2014,10,Oct,4,42,2014-10,31.15,-35.05
CA-2014-138450,2014-10-18,East,Office Supplies,Paper,4,0.2,10.05,3.14,2014,10,Oct,4,42,2014-10,2.51,3.14
CA-2015-153073,2015-11-13,Central,Furniture,Furnishings,9,0.6,17.5,-7.4358,2015,11,Nov,4,46,2015-11,1.94,-7.44
CA-2016-147970,2016-01-31,Central,Office Supplies,Paper,3,0.2,15.55,5.4432,2016,1,Jan,1,4,2016-01,5.18,5.44
CA-2016-150658,2016-11-17,West,Office Supplies,Binders,3,0.2,10.78,3.3675,2016,11,Nov,4,46,2016-11,3.59,3.37
CA-2017-125640,2017-07-25,East,Office Supplies,Labels,1,0.2,3.3,1.0738,2017,7,Jul,3,30,2017-07,3.3,1.07
CA-2017-154137,2017-11-11,East,Office Supplies,Storage,1,0.0,35.48,0.0,2017,11,Nov,4,45,2017-11,35.48,0.0
CA-2015-127173,2015-09-26,East,Office Supplies,Fasteners,3,0.0,34.44,16.1868,2015,9,Sep,3,39,2015-09,11.48,16.19
CA-2015-127173,2015-09-26,East,Technology,Machines,7,0.0,629.93,296.0671,2015,9,Sep,3,39,2015-09,89.99,296.07
CA-2015-127173,2015-09-26,East,Office Supplies,Binders,9,0.2,79.06,28.6578,2015,9,Sep,3,39,2015-09,8.78,28.66
CA-2014-149538,2014-04-04,South,Office Supplies,Storage,5,0.0,232.55,9.302,2014,4,Apr,2,14,2014-04,46.51,9.3
CA-2014-149538,2014-04-04,South,Technology,Accessories,2,0.0,99.98,42.9914,2014,4,Apr,2,14,2014-04,49.99,42.99
CA-2014-149538,2014-04-04,South,Office Supplies,Paper,3,0.0,19.44,9.3312,2014,4,Apr,2,14,2014-04,6.48,9.33
CA-2014-149538,2014-04-04,South,Office Supplies,Paper,2,0.0,12.96,6.3504,2014,4,Apr,2,14,2014-04,6.48,6.35
CA-2014-160766,2014-09-14,East,Furniture,Tables,9,0.4,464.29,-108.3348,2014,9,Sep,3,37,2014-09,51.59,-108.33
CA-2014-160766,2014-09-14,East,Office Supplies,Envelopes,7,0.0,68.46,31.4916,2014,9,Sep,3,37,2014-09,9.78,31.49
CA-2014-160766,2014-09-14,East,Technology,Machines,4,0.0,2799.96,1371.9804,2014,9,Sep,3,37,2014-09,699.99,1371.98
CA-2014-160766,2014-09-14,East,Office Supplies,Appliances,2,0.0,601.3,198.429,2014,9,Sep,3,37,2014-09,300.65,198.43
CA-2014-160766,2014-09-14,East,Technology,Phones,1,0.0,16.99,4.4174,2014,9,Sep,3,37,2014-09,16.99,4.42
CA-2014-160766,2014-09-14,East,Technology,Phones,3,0.0,287.97,80.6316,2014,9,Sep,3,37,2014-09,95.99,80.63
CA-2014-160766,2014-09-14,East,Office Supplies,Paper,9,0.0,44.82,21.0654,2014,9,Sep,3,37,2014-09,4.98,21.07
CA-2017-146626,2017-12-29,West,Furniture,Furnishings,8,0.0,101.12,37.4144,2017,12,Dec,4,52,2017-12,12.64,37.41
CA-2015-123330,2015-06-21,South,Technology,Phones,3,0.2,107.98,37.7916,2015,6,Jun,2,25,2015-06,35.99,37.79
CA-2017-155607,2017-11-26,East,Office Supplies,Appliances,7,0.0,58.73,14.6825,2017,11,Nov,4,47,2017-11,8.39,14.68
CA-2017-155607,2017-11-26,East,Office Supplies,Binders,4,0.2,93.34,32.6704,2017,11,Nov,4,47,2017-11,23.34,32.67
CA-2016-151323,2016-10-23,West,Office Supplies,Fasteners,5,0.0,17.05,8.184,2016,10,Oct,4,42,2016-10,3.41,8.18
CA-2015-146696,2015-12-14,West,Office Supplies,Binders,2,0.2,8.1,2.7324,2015,12,Dec,4,51,2015-12,4.05,2.73
CA-2016-128972,2016-11-13,Central,Furniture,Furnishings,4,0.0,30.36,13.0548,2016,11,Nov,4,45,2016-11,7.59,13.05
CA-2017-128335,2017-09-29,East,Office Supplies,Envelopes,3,0.0,23.34,10.9698,2017,9,Sep,3,39,2017-09,7.78,10.97
CA-2017-128335,2017-09-29,East,Office Supplies,Paper,5,0.0,51.55,24.2285,2017,9,Sep,3,39,2017-09,10.31,24.23
CA-2015-154886,2015-11-08,West,Technology,Accessories,2,0.0,119.9,43.164,2015,11,Nov,4,45,2015-11,59.95,43.16
CA-2016-111213,2016-04-01,East,Furniture,Chairs,6,0.1,1317.49,292.776,2016,4,Apr,2,13,2016-04,219.58,292.78
CA-2016-111213,2016-04-01,East,Office Supplies,Supplies,8,0.0,63.84,18.5136,2016,4,Apr,2,13,2016-04,7.98,18.51
CA-2016-111213,2016-04-01,East,Office Supplies,Binders,1,0.2,3.59,1.1225,2016,4,Apr,2,13,2016-04,3.59,1.12
CA-2017-161333,2017-02-02,West,Furniture,Furnishings,2,0.0,86.26,29.3284,2017,2,Feb,1,5,2017-02,43.13,29.33
CA-2017-161333,2017-02-02,West,Office Supplies,Storage,4,0.0,139.04,38.9312,2017,2,Feb,1,5,2017-02,34.76,38.93
CA-2017-161333,2017-02-02,West,Office Supplies,Appliances,4,0.0,46.8,16.38,2017,2,Feb,1,5,2017-02,11.7,16.38
CA-2017-128734,2017-12-24,West,Furniture,Furnishings,4,0.2,8.54,1.9224,2017,12,Dec,4,51,2017-12,2.13,1.92
CA-2017-128734,2017-12-24,West,Furniture,Chairs,3,0.2,842.38,105.297,2017,12,Dec,4,51,2017-12,280.79,105.3
CA-2014-141796,2014-06-21,East,Technology,Phones,3,0.0,1214.85,352.3065,2014,6,Jun,2,25,2014-06,404.95,352.31
CA-2017-125101,2017-03-06,West,Office Supplies,Storage,2,0.0,67.78,16.945,2017,3,Mar,1,10,2017-03,33.89,16.94
CA-2017-169929,2017-09-25,West,Office Supplies,Storage,5,0.0,39.9,10.374,2017,9,Sep,3,39,2017-09,7.98,10.37
US-2014-121566,2014-06-30,East,Office Supplies,Binders,1,0.2,2.69,0.84,2014,6,Jun,2,27,2014-06,2.69,0.84
US-2014-121566,2014-06-30,East,Office Supplies,Art,3,0.0,6.6,2.904,2014,6,Jun,2,27,2014-06,2.2,2.9
US-2015-124219,2015-08-07,Central,Office Supplies,Binders,4,0.0,28.4,13.064,2015,8,Aug,3,32,2015-08,7.1,13.06
US-2015-124219,2015-08-07,Central,Furniture,Furnishings,3,0.0,212.94,34.0704,2015,8,Aug,3,32,2015-08,70.98,34.07
CA-2017-163006,2017-06-30,Central,Technology,Phones,2,0.2,1001.58,125.198,2017,6,Jun,2,26,2017-06,500.79,125.2
CA-2017-163006,2017-06-30,Central,Furniture,Chairs,3,0.3,569.06,-178.8468,2017,6,Jun,2,26,2017-06,189.69,-178.85
CA-2017-163006,2017-06-30,Central,Furniture,Furnishings,2,0.6,14.22,-10.3124,2017,6,Jun,2,26,2017-06,7.11,-10.31
CA-2015-156146,2015-10-26,West,Technology,Phones,2,0.2,105.58,9.2386,2015,10,Oct,4,44,2015-10,52.79,9.24
CA-2015-156146,2015-10-26,West,Technology,Phones,2,0.2,68.72,-14.603,2015,10,Oct,4,44,2015-10,34.36,-14.6
CA-2014-111192,2014-07-30,West,Furniture,Bookcases,8,0.0,1367.84,259.8896,2014,7,Jul,3,31,2014-07,170.98,259.89
CA-2016-115378,2016-11-18,Central,Furniture,Chairs,2,0.0,301.96,33.2156,2016,11,Nov,4,46,2016-11,150.98,33.22
CA-2015-161627,2015-07-06,West,Furniture,Chairs,3,0.2,170.35,-17.0352,2015,7,Jul,3,28,2015-07,56.78,-17.04
CA-2014-121006,2014-11-10,Central,Office Supplies,Art,2,0.0,3.9,1.521,2014,11,Nov,4,46,2014-11,1.95,1.52
CA-2014-121006,2014-11-10,Central,Office Supplies,Paper,3,0.0,12.84,5.778,2014,11,Nov,4,46,2014-11,4.28,5.78
CA-2014-121006,2014-11-10,Central,Office Supplies,Paper,3,0.0,15.84,7.128,2014,11,Nov,4,46,2014-11,5.28,7.13
CA-2014-121006,2014-11-10,Central,Furniture,Chairs,3,0.0,563.94,112.788,2014,11,Nov,4,46,2014-11,187.98,112.79
CA-2014-121006,2014-11-10,Central,Office Supplies,Storage,3,0.0,62.94,11.9586,2014,11,Nov,4,46,2014-11,20.98,11.96
CA-2014-121006,2014-11-10,Central,Office Supplies,Storage,3,0.0,535.41,160.623,2014,11,Nov,4,46,2014-11,178.47,160.62
CA-2016-122903,2016-05-27,Central,Furniture,Chairs,5,0.0,3504.9,700.98,2016,5,May,2,21,2016-05,700.98,700.98
CA-2016-122903,2016-05-27,Central,Office Supplies,Paper,3,0.0,144.12,69.1776,2016,5,May,2,21,2016-05,48.04,69.18
CA-2016-122903,2016-05-27,Central,Office Supplies,Paper,3,0.0,314.55,150.984,2016,5,May,2,21,2016-05,104.85,150.98
CA-2015-107741,2015-03-08,West,Office Supplies,Art,1,0.2,3.41,0.8946,2015,3,Mar,1,10,2015-03,3.41,0.89
CA-2017-106432,2017-10-19,Central,Office Supplies,Binders,2,0.8,2.07,-3.5224,2017,10,Oct,4,42,2017-10,1.03,-3.52
CA-2017-106432,2017-10-19,Central,Furniture,Bookcases,3,0.32,328.4,-91.7586,2017,10,Oct,4,42,2017-10,109.47,-91.76
CA-2016-148908,2016-11-05,West,Office Supplies,Binders,2,0.2,53.25,19.968,2016,11,Nov,4,44,2016-11,26.62,19.97
CA-2016-123015,2016-12-26,East,Office Supplies,Binders,3,0.2,4.99,1.6848,2016,12,Dec,4,52,2016-12,1.66,1.68
US-2015-120502,2015-04-13,West,Furniture,Furnishings,2,0.0,37.68,15.8256,2015,4,Apr,2,16,2015-04,18.84,15.83
US-2015-120502,2015-04-13,West,Technology,Phones,2,0.2,258.58,19.3932,2015,4,Apr,2,16,2015-04,129.29,19.39
US-2015-120502,2015-04-13,West,Office Supplies,Appliances,2,0.0,75.84,29.5776,2015,4,Apr,2,16,2015-04,37.92,29.58
CA-2017-108749,2017-09-12,East,Office Supplies,Paper,7,0.0,45.36,21.7728,2017,9,Sep,3,37,2017-09,6.48,21.77
CA-2017-108749,2017-09-12,East,Office Supplies,Binders,3,0.0,45.78,22.89,2017,9,Sep,3,37,2017-09,15.26,22.89
CA-2017-163335,2017-09-24,South,Office Supplies,Storage,3,0.0,40.29,10.0725,2017,9,Sep,3,38,2017-09,13.43,10.07
CA-2017-163335,2017-09-24,South,Office Supplies,Binders,7,0.0,38.71,17.8066,2017,9,Sep,3,38,2017-09,5.53,17.81
CA-2015-134719,2015-10-10,South,Office Supplies,Storage,6,0.2,1801.63,-337.806,2015,10,Oct,4,41,2015-10,300.27,-337.81
US-2015-154389,2015-11-27,East,Technology,Phones,8,0.4,748.75,-162.2296,2015,11,Nov,4,48,2015-11,93.59,-162.23
CA-2015-115567,2015-09-13,Central,Technology,Accessories,4,0.0,199.96,15.9968,2015,9,Sep,3,37,2015-09,49.99,16.0
CA-2015-115567,2015-09-13,Central,Furniture,Chairs,7,0.0,1516.2,394.212,2015,9,Sep,3,37,2015-09,216.6,394.21
US-2017-136679,2017-11-14,Central,Technology,Accessories,6,0.2,167.95,-27.2922,2017,11,Nov,4,46,2017-11,27.99,-27.29
US-2017-136679,2017-11-14,Central,Office Supplies,Art,2,0.2,45.04,4.504,2017,11,Nov,4,46,2017-11,22.52,4.5
US-2017-141943,2017-05-05,West,Office Supplies,Envelopes,2,0.0,23.16,11.58,2017,5,May,2,18,2017-05,11.58,11.58
